MsgID.LOCAL_VELOCITY,21.2630000,0.0000266,0.0000134,0.0000182
MsgID.GLOBAL_POSITION,0.0000000,-122.3974511,37.7924812,0.1400000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,21.5140000,0.0875485,0.1957735,-0.1409430
MsgID.LOCAL_VELOCITY,21.5140000,0.0000107,-0.0000220,0.0000191
MsgID.GLOBAL_POSITION,0.0000000,-122.3974508,37.7924795,0.1870000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,21.7640000,-0.0980798,0.2199066,-0.1870032
MsgID.LOCAL_VELOCITY,21.7640000,0.0000094,-0.0000149,0.0000136
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974508,37.7924784,0.2200000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,22.0150000,-0.2269480,0.2152550,-0.2207619
MsgID.LOCAL_VELOCITY,22.0150000,0.0000223,-0.0000179,0.0000196
MsgID.LOCAL_POSITION,22.2650000,-0.0833627,0.1013015,-0.2318886
MsgID.LOCAL_VELOCITY,22.2650000,0.0000150,-0.0000171,0.0000148
MsgID.GLOBAL_POSITION,0.0000000,-122.3974521,37.7924797,0.2310000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,22.5150000,-0.0109539,0.2098156,-0.2241545
MsgID.LOCAL_VELOCITY,22.5150000,0.0000032,-0.0000156,0.0000209
MsgID.GLOBAL_POSITION,0.0000000,-122.3974509,37.7924803,0.2240000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,22.7650000,0.0795981,0.3592064,-0.2034359
MsgID.LOCAL_VELOCITY,22.7650000,0.0000198,-0.0000003,0.0000184
MsgID.GLOBAL_POSITION,0.0000000,-122.3974492,37.7924811,0.2030000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.LOCAL_POSITION,23.0150000,0.1063422,0.3622745,-0.1719352
MsgID.LOCAL_VELOCITY,23.0150000,0.0000113,0.0000158,0.0000202
MsgID.GLOBAL_POSITION,0.0000000,-122.3974492,37.7924814,0.1710000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,23.2650000,-0.0553911,0.3827588,-0.1382578
MsgID.LOCAL_VELOCITY,23.2650000,-0.0000063,-0.0000122,0.0000193
MsgID.GLOBAL_POSITION,0.0000000,-122.3974490,37.7924799,0.1380000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,23.5150000,-0.0567057,0.1823643,-0.1038126
MsgID.LOCAL_VELOCITY,23.5150000,0.0000145,-0.0000169,0.0000235
MsgID.GLOBAL_POSITION,0.0000000,-122.3974512,37.7924799,0.1030000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974507,37.7924800,0.0770000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,23.7650000,-0.0423745,0.2263282,-0.0774159
MsgID.LOCAL_VELOCITY,23.7650000,0.0000119,-0.0000203,0.0000153
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974507,37.7924800,0.0600000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,24.0160000,-0.0424159,0.2260079,-0.0607473
MsgID.LOCAL_VELOCITY,24.0160000,-0.0000096,0.0000138,0.0000083
MsgID.GLOBAL_POSITION,0.0000000,-122.3974508,37.7924800,0.0570000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,24.2650000,-0.0425664,0.2194806,-0.0573392
MsgID.LOCAL_VELOCITY,24.2650000,-0.0000138,-0.0000114,0.0000112
MsgID.GLOBAL_POSITION,0.0000000,-122.3974508,37.7924801,0.0670000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,24.5150000,-0.0372649,0.2195296,-0.0673611
MsgID.LOCAL_VELOCITY,24.5150000,0.0000249,-0.0000142,0.0000134
MsgID.GLOBAL_POSITION,0.0000000,-122.3974508,37.7924807,0.0880000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,24.7650000,0.0291879,0.2195296,-0.0888903
MsgID.LOCAL_VELOCITY,24.7650000,-0.0000108,-0.0000061,0.0000132
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974508,37.7924808,0.1160000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,25.0150000,0.0374392,0.2195296,-0.1163713
MsgID.LOCAL_VELOCITY,25.0150000,0.0000021,-0.0000051,0.0000195
MsgID.GLOBAL_POSITION,0.0000000,-122.3974508,37.7924805,0.1440000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,25.2670000,0.0087472,0.2195292,-0.1448536
MsgID.LOCAL_VELOCITY,25.2670000,0.0000130,-0.0000324,0.0000133
MsgID.GLOBAL_POSITION,0.0000000,-122.3974508,37.7924801,0.1650000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,25.5160000,-0.0370546,0.2195293,-0.1654488
MsgID.LOCAL_VELOCITY,25.5160000,-0.0000076,-0.0000256,0.0000162
MsgID.GLOBAL_POSITION,0.0000000,-122.3974508,37.7924802,0.1760000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,25.7660000,-0.0200477,0.2205691,-0.1769184
MsgID.LOCAL_VELOCITY,25.7660000,-0.0000024,-0.0000174,0.0000206
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974503,37.7924812,0.1780000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,26.0170000,0.0901449,0.2623932,-0.1789230
MsgID.LOCAL_VELOCITY,26.0170000,-0.0000033,0.0000101,0.0000119
MsgID.LOCAL_POSITION,26.2670000,-0.0759414,0.2068346,-0.1776764
MsgID.LOCAL_VELOCITY,26.2670000,0.0000387,-0.0000015,0.0000153
MsgID.GLOBAL_POSITION,0.0000000,-122.3974509,37.7924797,0.1770000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974502,37.7924791,0.1780000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,26.5160000,-0.1506593,0.2694345,-0.1784277
MsgID.LOCAL_VELOCITY,26.5160000,-0.0000170,-0.0000229,0.0000119
MsgID.LOCAL_POSITION,26.7670000,0.0994025,0.3811975,-0.1845395
MsgID.LOCAL_VELOCITY,26.7670000,0.0000055,0.0000163,0.0000213
MsgID.GLOBAL_POSITION,0.0000000,-122.3974490,37.7924813,0.1840000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974492,37.7924817,0.1950000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,27.0170000,0.1418252,0.3649873,-0.1951086
MsgID.LOCAL_VELOCITY,27.0170000,0.0000057,0.0000273,0.0000151
MsgID.LOCAL_POSITION,27.2660000,0.0442478,0.1620727,-0.2110063
MsgID.LOCAL_VELOCITY,27.2660000,0.0000135,-0.0000014,0.0000176
MsgID.GLOBAL_POSITION,0.0000000,-122.3974514,37.7924808,0.2110000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,27.5170000,-0.0329828,0.0879647,-0.2247349
MsgID.LOCAL_VELOCITY,27.5170000,-0.0000026,0.0000238,0.0000217
MsgID.GLOBAL_POSITION,0.0000000,-122.3974523,37.7924801,0.2240000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,27.7670000,-0.0424604,0.2413923,-0.2347594
MsgID.LOCAL_VELOCITY,27.7670000,0.0000089,-0.0000486,0.0000116
MsgID.GLOBAL_POSITION,0.0000000,-122.3974505,37.7924800,0.2340000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.LOCAL_POSITION,28.0160000,-0.0423746,0.3722502,-0.2348113
MsgID.LOCAL_VELOCITY,28.0160000,0.0000255,-0.0000162,0.0000131
MsgID.GLOBAL_POSITION,0.0000000,-122.3974491,37.7924800,0.2340000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974503,37.7924800,0.2230000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,28.2680000,-0.0420761,0.2673229,-0.2233844
MsgID.LOCAL_VELOCITY,28.2680000,0.0000094,-0.0000166,0.0000259
MsgID.GLOBAL_POSITION,0.0000000,-122.3974512,37.7924800,0.2030000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,28.5180000,-0.0423693,0.1872894,-0.2035431
MsgID.LOCAL_VELOCITY,28.5180000,-0.0000055,0.0000204,0.0000136
MsgID.GLOBAL_POSITION,0.0000000,-122.3974524,37.7924800,0.1720000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,28.7680000,-0.0423745,0.0727244,-0.1720601
MsgID.LOCAL_VELOCITY,28.7680000,0.0000212,-0.0000159,0.0000122
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974527,37.7924798,0.1400000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,29.0180000,-0.0648419,0.0511240,-0.1401663
MsgID.LOCAL_VELOCITY,29.0180000,0.0000080,0.0000079,0.0000215
MsgID.GLOBAL_POSITION,0.0000000,-122.3974499,37.7924802,0.1040000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,29.2690000,-0.0290834,0.2990844,-0.1046868
MsgID.LOCAL_VELOCITY,29.2690000,-0.0000106,-0.0000216,0.0000124
MsgID.GLOBAL_POSITION,0.0000000,-122.3974501,37.7924814,0.0770000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,29.5180000,0.1068140,0.2809784,-0.0779829
MsgID.LOCAL_VELOCITY,29.5180000,0.0000162,-0.0000009,0.0000177
MsgID.GLOBAL_POSITION,0.0000000,-122.3974523,37.7924809,0.0560000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,29.7690000,0.0577269,0.0859687,-0.0563838
MsgID.LOCAL_VELOCITY,29.7690000,0.0000184,-0.0000544,0.0000216
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3974511,37.7924809,0.0460000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,30.0190000,0.0485283,0.1956902,-0.0465513
MsgID.LOCAL_VELOCITY,30.0190000,0.0000194,-0.0000040,0.0000171
MsgID.GLOBAL_POSITION,0.0000000,-122.3974509,37.7924811,0.0450000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,30.2700000,0.0759407,0.2130452,-0.0451642
MsgID.LOCAL_VELOCITY,30.2700000,0.0000045,0.0000050,0.0000118
MsgID.GLOBAL_POSITION,0.0000000,-122.3974513,37.7924817,0.0500000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,30.5200000,0.1437542,0.1699371,-0.0506592
MsgID.LOCAL_VELOCITY,30.5200000,-0.0000068,-0.0000077,0.0000152
MsgID.LOCAL_POSITION,30.7700000,0.0239490,0.1878068,-0.0609188
MsgID.LOCAL_VELOCITY,30.7700000,0.0000223,-0.0000009,0.0000136
MsgID.GLOBAL_POSITION,0.0000000,-122.3974511,37.7924806,0.0600000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.LOCAL_POSITION,31.0190000,-0.0415593,0.2486535,-0.0701888
MsgID.LOCAL_VELOCITY,31.0190000,0.0000482,-0.0000016,0.0000171
MsgID.GLOBAL_POSITION,0.0000000,-122.3974505,37.7924800,0.0700000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974487,37.7924800,0.0780000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,31.2710000,-0.0423443,0.4057305,-0.0780117
MsgID.LOCAL_VELOCITY,31.2710000,0.0000240,-0.0000080,0.0000164
MsgID.LOCAL_POSITION,31.5210000,0.0257775,0.3441471,-0.0814569
MsgID.LOCAL_VELOCITY,31.5210000,0.0000184,-0.0000136,0.0000221
MsgID.GLOBAL_POSITION,0.0000000,-122.3974494,37.7924807,0.0810000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,31.7710000,0.0957592,0.3412440,-0.0824710
MsgID.LOCAL_VELOCITY,31.7710000,0.0000319,-0.0000386,0.0000179
MsgID.GLOBAL_POSITION,0.0000000,-122.3974494,37.7924813,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974517,37.7924800,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,32.0210000,-0.0508688,0.1341959,-0.0824991
MsgID.LOCAL_VELOCITY,32.0210000,0.0000185,-0.0000119,0.0000197
MsgID.GLOBAL_POSITION,0.0000000,-122.3974516,37.7924799,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,32.2710000,-0.0559151,0.1492347,-0.0824991
MsgID.LOCAL_VELOCITY,32.2710000,-0.0000238,0.0000155,0.0000114
MsgID.LOCAL_POSITION,32.5210000,0.0163967,0.2195432,-0.0824991
MsgID.LOCAL_VELOCITY,32.5210000,0.0000053,-0.0000069,0.0000096
MsgID.GLOBAL_POSITION,0.0000000,-122.3974508,37.7924806,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974504,37.7924817,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,32.7720000,0.1385491,0.2578482,-0.0824991
MsgID.LOCAL_VELOCITY,32.7720000,-0.0000275,-0.0000384,0.0000189
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.LOCAL_POSITION,33.0220000,0.0061383,0.2869778,-0.0827497
MsgID.LOCAL_VELOCITY,33.0220000,-0.0000152,-0.0000101,0.0000135
MsgID.GLOBAL_POSITION,0.0000000,-122.3974500,37.7924805,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974508,37.7924804,0.0850000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,33.2720000,0.0023956,0.2187947,-0.0858954
MsgID.LOCAL_VELOCITY,33.2720000,0.0000235,-0.0000082,0.0000187
MsgID.GLOBAL_POSITION,0.0000000,-122.3974526,37.7924810,0.0940000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,33.5220000,0.0658254,0.0564575,-0.0945582
MsgID.LOCAL_VELOCITY,33.5220000,0.0000059,0.0000077,0.0000097
MsgID.LOCAL_POSITION,33.7730000,-0.1582877,0.0750701,-0.1133415
MsgID.LOCAL_VELOCITY,33.7730000,0.0000006,-0.0000081,0.0000195
MsgID.GLOBAL_POSITION,0.0000000,-122.3974524,37.7924790,0.1130000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.LOCAL_POSITION,34.0240000,-0.1014965,0.0801932,-0.1388538
MsgID.LOCAL_VELOCITY,34.0240000,0.0000086,0.0000227,0.0000121
MsgID.GLOBAL_POSITION,0.0000000,-122.3974524,37.7924795,0.1380000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,34.2730000,-0.0425043,0.2234793,-0.1682094
MsgID.LOCAL_VELOCITY,34.2730000,0.0000372,-0.0000019,0.0000183
MsgID.GLOBAL_POSITION,0.0000000,-122.3974507,37.7924800,0.1680000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974492,37.7924797,0.1960000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,34.5240000,-0.0784755,0.3583720,-0.1967540
MsgID.LOCAL_VELOCITY,34.5240000,-0.0000243,-0.0000148,0.0000158
MsgID.GLOBAL_POSITION,0.0000000,-122.3974491,37.7924800,0.2200000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,34.7740000,-0.0460768,0.3671790,-0.2201296
MsgID.LOCAL_VELOCITY,34.7740000,0.0000181,-0.0000398,0.0000199
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.LOCAL_POSITION,35.0240000,0.0404947,0.3697406,-0.2331727
MsgID.LOCAL_VELOCITY,35.0240000,-0.0000222,-0.0000271,0.0000157
MsgID.GLOBAL_POSITION,0.0000000,-122.3974491,37.7924808,0.2330000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,35.2730000,0.1100461,0.2122477,-0.2337292
MsgID.LOCAL_VELOCITY,35.2730000,0.0000168,0.0000077,0.0000197
MsgID.GLOBAL_POSITION,0.0000000,-122.3974509,37.7924814,0.2330000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,35.5240000,-0.0178558,0.3042317,-0.2222425
MsgID.LOCAL_VELOCITY,35.5240000,0.0000106,0.0000124,0.0000150
MsgID.GLOBAL_POSITION,0.0000000,-122.3974498,37.7924803,0.2220000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,35.7750000,0.0276022,0.4054337,-0.1980107
MsgID.LOCAL_VELOCITY,35.7750000,0.0000112,-0.0000320,0.0000208
MsgID.GLOBAL_POSITION,0.0000000,-122.3974487,37.7924807,0.1980000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974503,37.7924807,0.1660000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,36.0240000,0.0260445,0.2673136,-0.1665172
MsgID.LOCAL_VELOCITY,36.0240000,0.0000211,-0.0000143,0.0000165
MsgID.GLOBAL_POSITION,0.0000000,-122.3974503,37.7924789,0.1330000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,36.2750000,-0.1728155,0.2616937,-0.1332129
MsgID.LOCAL_VELOCITY,36.2750000,-0.0000198,-0.0000343,0.0000142
MsgID.GLOBAL_POSITION,0.0000000,-122.3974499,37.7924794,0.0980000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,36.5260000,-0.1141496,0.3021188,-0.0987694
MsgID.LOCAL_VELOCITY,36.5260000,-0.0000080,-0.0000009,0.0000146
MsgID.GLOBAL_POSITION,0.0000000,-122.3974522,37.7924808,0.0710000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,36.7750000,0.0446785,0.0968424,-0.0716181
MsgID.LOCAL_VELOCITY,36.7750000,0.0000101,-0.0000052,0.0000211
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974497,37.7924816,0.0480000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,37.0250000,0.1272274,0.3123167,-0.0481637
MsgID.LOCAL_VELOCITY,37.0250000,-0.0000124,-0.0000106,0.0000105
MsgID.GLOBAL_POSITION,0.0000000,-122.3974497,37.7924804,0.0330000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,37.2760000,-0.0075723,0.3126926,-0.0337862
MsgID.LOCAL_VELOCITY,37.2760000,-0.0000229,-0.0000184,0.0000162
MsgID.LOCAL_POSITION,37.5260000,0.0288183,0.1650471,-0.1271484
MsgID.LOCAL_VELOCITY,37.5260000,0.0001450,0.0017921,-0.7556203
MsgID.GLOBAL_POSITION,0.0000000,-122.3974514,37.7924807,0.1270000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-0.7500000
MsgID.LOCAL_POSITION,37.7760000,0.1043966,0.1700088,-0.3374835
MsgID.LOCAL_VELOCITY,37.7760000,-0.0010269,0.0127851,-1.0282838
MsgID.GLOBAL_POSITION,0.0000000,-122.3974513,37.7924814,0.3370000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0100000,-1.0200000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.LOCAL_POSITION,38.0270000,-0.0560582,0.2237041,-0.6324100
MsgID.LOCAL_VELOCITY,38.0270000,-0.0088433,0.0212392,-1.1675695
MsgID.GLOBAL_POSITION,0.0000000,-122.3974507,37.7924799,0.6320000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0200000,-1.1600000
MsgID.LOCAL_POSITION,38.2760000,-0.0648570,0.2307071,-0.9236882
MsgID.LOCAL_VELOCITY,38.2760000,-0.0013528,0.0171186,-1.3013434
MsgID.GLOBAL_POSITION,0.0000000,-122.3974507,37.7924798,0.9230000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0100000,-1.3000000
MsgID.LOCAL_POSITION,38.5260000,-0.0438283,0.2631733,-1.2921669
MsgID.LOCAL_VELOCITY,38.5260000,0.0098275,0.0177022,-1.4290686
MsgID.GLOBAL_POSITION,0.0000000,-122.3974503,37.7924800,1.2920000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0100000,-1.4200000
MsgID.LOCAL_POSITION,38.7770000,-0.0323255,0.3725314,-1.6385782
MsgID.LOCAL_VELOCITY,38.7770000,0.0098209,0.0129774,-1.4691296
MsgID.GLOBAL_POSITION,0.0000000,-122.3974491,37.7924801,1.6380000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0100000,-1.4600000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.LOCAL_POSITION,39.0270000,0.1031975,0.1713288,-2.0477107
MsgID.LOCAL_VELOCITY,39.0270000,0.0017038,0.0018491,-1.5416667
MsgID.GLOBAL_POSITION,0.0000000,-122.3974513,37.7924813,2.0470000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-1.5400000
MsgID.LOCAL_POSITION,39.2770000,0.0337438,0.0839367,-2.4310062
MsgID.LOCAL_VELOCITY,39.2770000,-0.0066629,0.0075887,-1.6527321
MsgID.GLOBAL_POSITION,0.0000000,-122.3974523,37.7924807,2.4310000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-1.6500000
MsgID.LOCAL_POSITION,39.5270000,-0.1318282,0.1047155,-2.9002018
MsgID.LOCAL_VELOCITY,39.5270000,-0.0077435,0.0241499,-1.7601221
MsgID.GLOBAL_POSITION,0.0000000,-122.3974521,37.7924792,2.9000000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0200000,-1.7600000
MsgID.LOCAL_POSITION,39.7770000,-0.1094139,0.2629968,-3.3309171
MsgID.LOCAL_VELOCITY,39.7770000,0.0106067,0.0299857,-1.7949780
MsgID.GLOBAL_POSITION,0.0000000,-122.3974503,37.7924794,3.3300000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0200000,-1.7900000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.LOCAL_POSITION,40.0270000,-0.1537722,0.2719812,-3.8398795
MsgID.LOCAL_VELOCITY,40.0270000,0.0188328,0.0178886,-1.8712937
MsgID.GLOBAL_POSITION,0.0000000,-122.3974502,37.7924790,3.8390000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0100000,-1.8700000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974500,37.7924789,4.2890000
MsgID.LOCAL_VELOCITY,0.0000000,0.0200000,0.0100000,-1.9200000
